elapsed_time_s,elapsed_time_min,phase,is_event_point,semi_major_axis_m,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,true_anomaly_deg,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,subsatellite_longitude_deg,subsatellite_latitude_deg,subsatellite_altitude_m,orbit_height_m,mass_kg
1500.0,25.0,coast,0,29386070.35382234,0.7760591081252369,16.495098286752718,8.455266749990543,200.11256263443678,95.79527754689784,7088883.003341531,-10003956.11438487,-3238832.7827117294,6977.597034889299,-614.7065254674799,-483.858306636087,-60.94541853280478,-14.84492232800782,6304796.347710751,6303399.258622002,5200.0
1560.0,26.0,coast,0,29385235.79248158,0.7760514663752066,16.495235703837672,8.454301058000935,200.11352051067203,97.22383041685409,7505048.915386403,-10037387.648684282,-3266744.199573385,6894.685794777849,-500.81514457440545,-446.8595571060776,-59.73198327110613,-14.655467660086062,6574922.311277741,6573559.79955329,5200.0
1620.0,27.0,coast,0,29384466.697984055,0.7760444050435852,16.495369355808773,8.45341649261664,200.114388262181,98.59410113560453,7916257.446313961,-10064185.489925383,-3292495.046884167,6812.3806652742,-393.50296323251246,-411.8169972836482,-58.58069933780962,-14.465168628762907,6844212.54246287,6842884.361436697,5200.0
1680.0,28.0,coast,0,29383756.64672857,0.7760378690398798,16.49549893086524,8.45260538361304,200.11517510398647,99.90976109589795,8322549.941294161,-10084730.286348555,-3316198.7732818364,6730.841775508731,-292.3060892140363,-378.60144638958445,-57.487582086315015,-14.274675887613245,7112549.935841889,7111255.715807555,5200.0
1740.0,29.0,coast,0,29383099.960028745,0.7760318094548777,16.49562422865231,8.451860822659556,200.1158892476446,101.1741972994649,8723976.363877635,-10099375.948480675,-3337961.355390705,6650.197219936227,-196.79672475053962,-347.09293179582664,-56.44895288950745,-14.084531320612104,7379833.421465887,7378572.694402225,5200.0
1800.0,30.0,coast,0,29382491.605787113,0.7760261827695794,16.495745136651752,8.451176592833805,200.116538011433,102.39053621034333,9120593.534654798,-10108451.737100618,-3357881.8344435673,6570.548267584458,-106.58058217475937,-317.1801553780111,-55.4614149427326,-13.895184519066088,7645975.975770428,7644748.196080204,5200.0
1860.0,31.0,coast,0,29381927.114458457,0.7760209501760915,16.49586161104989,8.450547101937923,200.11712791961514,103.56166579988411,9512463.65711815,-10112264.197732292,-3376052.820257191,6491.9737492303175,-21.29436114516504,-288.75994246995396,-54.52183049756043,-13.70700679514552,7910902.885460892,7909707.447320342,5200.0
1920.0,32.0,coast,0,29381402.507105805,0.7760160769936123,16.49597366128248,8.449967320410549,200.1176647914012,104.69025582483589,9899653.085335784,-10111098.946709186,-3392560.962083314,6414.533750243892,59.39667073931446,-261.73669120920215,-53.62729961912015,-13.520303091273785,8174550.231718977,8173386.483554691,5200.0
1980.0,33.0,coast,0,29380914.23368613,0.7760115321651759,16.49608133758734,8.449432724190196,200.11815382035294,105.77877641382521,10282231.295131452,-10105222.315850027,-3407487.386748908,6338.27271800165,135.8009683396375,-236.02183448727857,-52.7751404902435,-13.335322097032263,8436863.566114463,8435730.822650874,5200.0
2040.0,34.0,coast,0,29380459.119997088,0.7760072878230381,16.49618472100917,8.448939242592767,200.11859964503745,106.82951505789714,10660270.02649402,-10094882.863952558,-3420908.105102259,6263.222076261973,208.20285641565837,-211.53332259352456,-51.962871238156595,-13.152264841974148,8697796.753242675,8696694.305498824,5200.0
2100.0,35.0,coast,0,29380034.321963023,0.7760033189124749,16.496283915399605,8.448483211075938,200.11900641174205,107.84459211155962,11033842.570043419,-10080312.763890387,-3432894.3881712398,6189.402424612328,276.86452832712615,-188.19513161716014,-51.188193228160515,-12.971291994223645,8957310.958343267,8956238.081901183,5200.0
2160.0,36.0,coast,0,29379637.28615224,0.7759996028653956,16.496379041035897,8.448061328645993,200.11937783004444,108.825974914908,11403023.174689824,-10061729.074263485,-3443513.11467463,6116.825388851844,342.02789589323146,-165.93680047809073,-50.44897574920651,-12.792530060951043,9215373.761010416,9214329.72282866,5200.0
2220.0,37.0,coast,0,29379265.71559432,0.7759961193164978,16.49647022955172,8.447670619596265,200.119717221985,109.7754906470357,11767886.557253208,-10039334.904436681,-3452827.091649768,6045.495177746655,403.9162941266833,-144.69299788591246,-49.743242005179184,-12.616076657498052,9471958.378606051,9470942.44261011,5200.0
2280.0,38.0,coast,0,29378917.540115032,0.7759928498558601,16.496557619928577,8.447308399234588,200.1200275655416,110.6948380175994,12128507.49786433,-10013320.481497703,-3460895.3500025976,5975.409892763024,462.7360470284431,-124.40311942053242,-49.06915632057638,-12.442004986692032,9727042.985170398,9726054.416815834,5200.0
2340.0,39.0,coast,0,29378590.89053128,0.775989777812797,16.49664135534423,8.446972243248734,200.12031153304375,111.58559789821291,12484960.507534511,-9983864.127246184,-3467773.416773473,5906.5626299292035,518.6779021266037,-105.01091416690397,-48.42501246828684,-12.270367648294544,9980610.113521246,9979648.183495054,5200.0
2400.0,40.0,coast,0,29378284.07615093,0.7759868880666078,16.496721580711483,8.446659960365395,200.1205715251073,112.44924298907549,12837319.556436919,-9951133.15283697,-3473513.56586177,5838.942406703344,571.918342247064,-86.46413982990603,-47.80922302897068,-12.101199880135052,10232646.129878245,10231710.117077956,5200.0
2460.0,41.0,coast,0,29377995.565110337,0.7759841668805133,16.496798440773258,8.446369567974255,200.12080970060984,113.28714660944317,13185657.853252077,-9915284.678180307,-3478165.0488775037,5772.534941454822,622.6207833211963,-68.71424493507004,-47.22030969517314,-11.934522316861843,10483140.771772156,10482229.96568042,5200.0
2520.0,42.0,coast,0,29377723.96715222,0.7759816017556328,16.496872078643932,8.446099270410151,200.12102800317462,114.10059069360359,13530047.667450165,-9876466.382672342,-3481774.30769837,5707.323308745281,670.9366670184303,-51.716076535422054,-46.65689443803652,-11.770343339012308,10732086.741229571,10731200.443783302,5200.0
2580.0,43.0,coast,0,29377468.018509924,0.7759791813023187,16.49694263470908,8.445847439610352,200.12122818457536,114.89077306716763,13870560.187659444,-9834817.193308355,-3484385.1702127648,5643.288489889799,717.0064567504246,-35.42761175584095,-46.11769145982646,-11.608661073916998,10979479.346286181,10978616.873323873,5200.0
2640.0,44.0,coast,0,29377226.568611093,0.7759768951265624,16.497010245811122,8.445612597888886,200.1214118254317,115.65881407190547,14207265.410343077,-9790467.915729472,-3486039.0306283296,5580.4098351733855,760.9605452086262,-19.809711485515145,-45.60149986109917,-11.449465100501108,11225316.184799634,11224476.867157087,5200.0
2700.0,45.0,coast,0,29376998.568358745,0.7759747337295133,16.497075044663383,8.44539340259456,200.12158035351857,116.40576260113234,14540232.053908741,-9743541.813277552,-3486775.01562478,5518.66545149649,802.9200811262064,-4.825894555179197,-45.10719695696798,-11.292737902069819,11469596.865324738,11468780.049638495,5200.0
2760.0,46.0,coast,0,29376783.059781414,0.7759726884184285,16.49713715944543,8.445188632442779,200.12173505997495,117.13260160184215,14869527.49413453,-9694155.138686933,-3486630.1375315897,5458.0325270431895,842.9977224395991,9.557869206730732,-44.633732182418754,-11.138456104431162,11712322.76049807,11711527.809766341,5200.0
2820.0,47.0,coast,0,29376579.166875727,0.7759707512276164,16.497196713541644,8.4449971753333,200.12187711366633,117.84025309442065,15195217.717433877,-9642417.62262709,-3485639.4356169803,5398.487602738317,881.298322492759,23.37334856742743,-44.18012153187033,-10.986591531029056,11953496.788969759,11952723.082912765,5200.0
2880.0,48.0,coast,0,29376386.08748801,0.7759689148481241,16.497253825392686,8.444818017486524,200.1220075739186,118.52958275584633,15517367.289020838,-9588432.922927605,-3483836.1064856146,5340.006798727116,917.9195553984343,36.65022457188377,-43.74544248311554,-10.837112101963353,12193123.222430723,12192370.157685727,5200.0
2940.0,49.0,coast,0,29376203.08610414,0.7759671725650974,16.497308608434757,8.444650233749286,200.12212740182085,119.20140410779375,15836039.333491368,-9532299.037965432,-3481251.6244988455,5282.566002824687,952.9524861582141,49.41624965796404,-43.32882936038163,-10.689982599724173,12431207.514725232,12430474.504905947,5200.0
3000.0,50.0,coast,0,29376029.487435564,0.7759655182018868,16.497361171107343,8.444492978938055,200.12223747026528,119.85648234697351,16151295.525719758,-9474108.687373204,-3477915.8530536457,5226.141026802101,986.4820906551518,61.69739345218307,-42.929469095497694,-10.545165321046136,12667756.150421064,12667042.626066294,5200.0
3060.0,51.0,coast,0,29375864.67070254,0.775963946070088,16.497411616912803,8.444345480102372,200.12233857287484,120.49553785134688,16463196.090293335,-9413949.662934318,-3473857.147484321,5170.707735467825,1018.5877301742406,73.51797639827289,-42.54659735005947,-10.40262063139483,12902776.51054025,12902081.918972787,5200.0
3120.0,52.0,coast,0,29375708.064531695,0.7759624509248225,16.49746004451546,8.444207029604877,200.12243143194996,121.11924939251644,16771799.807982469,-9351905.152264226,-3469102.450284818,5116.2421527389915,1049.343584679385,84.90079227846364,-42.1794949650434,-10.26230743614979,13136276.75344082,13135600.558554094,5200.0
3180.0,53.0,coast,0,29375559.1423932,0.7759610279246456,16.49750654786973,8.444076978926242,200.12251670554804,121.72825708158722,17077164.02797479,-9288054.037635602,-3463677.3792884494,5062.720548253457,1078.8190486815345,95.86722059950694,-41.82748470756431,-10.124183580474513,13368265.709088905,13367607.391076129,5200.0
3240.0,54.0,coast,0,29375417.418515302,0.7759596725955477,16.49755121636919,8.443954733113964,200.12259499379854,122.32316507308425,17379344.684798744,-9222471.172086034,-3457606.3093860913,5010.119507531109,1107.0790931709873,106.43732973271814,-41.489928287409555,-9.988206188106451,13598752.785177138,13598111.84021534,5200.0
3300.0,55.0,coast,0,29375282.44422009,0.7759583807985934,16.49759413500986,8.443839745803338,200.12266684454076,122.90454404908206,17678396.31902812,-9155227.634748476,-3450912.448312869,4958.415988235065,1134.1845967563702,116.6299716200637,-41.166223618643215,-9.854331947807786,13827747.88373375,13827123.823632937,5200.0
3360.0,56.0,coast,0,29375153.804631956,0.7759571487007781,16.49763538456278,8.443731514747371,200.12273275836318,123.4729335035145,17974372.10100023,-9086390.967165438,-3443617.9069868196,4907.587364696718,1160.1926488518948,126.46286878668886,-40.855802303975224,-9.72251735495107,14055261.327030428,14054653.678856581,5200.0
3420.0,57.0,coast,0,29375031.115717206,0.7759559727487558,16.497675041751776,8.443629577799594,200.12279319311128,124.02884384467278,18267323.856900115,-9016025.392185643,-3435743.764840596,4857.611462541629,1185.156827481299,135.95269433421063,-40.55812732175784,-9.592718914635881,14281303.791740421,14280712.097419385,5200.0
3480.0,58.0,coast,0,29374914.021617524,0.7759548496451207,16.497713179433,8.44353350930027,200.12284856792652,124.57275833213764,18557302.096665006,-8944192.016895318,-3427310.1305486597,4808.466584976539,1209.127454019403,145.11514552841405,-40.27269089742259,-9.464893311815581,14505886.250422671,14505310.066331062,5200.0
3540.0,59.0,coast,0,29374802.192244332,0.7759537763269669,16.49774986677434,8.443442916822294,200.12289926686645,125.10513486281344,18844356.043249484,-8870949.020903941,-3418336.1985173034,4760.131532063318,1232.1518269684323,153.96501153943308,-39.99901254292945,-9.338997553131458,14729019.919517279,14728458.816065174,5200.0
3600.0,60.0,coast,0,29374695.3211064,0.7759527499464809,16.497785169432,8.44335743823796,200.12294564215426,125.62640761931272,19128533.66286533,-8796351.831184493,-3408840.3014728795,4712.58561410689,1254.274436664153,162.51623584177023,-39.73663724938024,-9.214989084484746,14950716.213132579,14950169.77434219,5200.0
3660.0,61.0,coast,0,29374593.12334521,0.7759517678533568,16.497819149723604,8.44327673907231,200.12298801709903,126.1369885926672,19409881.695872374,-8720453.284560215,-3398839.959454598,4665.808660115429,1275.537162624562,170.7819737352898,-39.48513381937181,-9.092825887807553,15170986.701987911,15170454.525071554,5200.0
3720.0,62.0,coast,0,29374495.333955504,0.7759508275788396,16.497851866796545,8.443200510112657,200.1230266887216,126.63726899020025,19688445.688049857,-8643303.778832069,-3388351.925491861,4619.781022147768,1295.9794550895006,178.7746454062758,-39.24409332694313,-8.972466560006772,15389843.076949343,15389324.771889403,5200.0
3780.0,63.0,coast,0,29374401.706172436,0.7759499268212318,16.497883376790504,8.443128465247307,200.12306193011895,127.12762053836724,19964270.022022843,-8564951.413452739,-3377392.228222116,4574.483576241126,1315.6385021514775,186.50598490945032,-39.01312769412263,-8.853870376638563,15607297.116659869,15606792.30579301,5200.0
3840.0,64.0,coast,0,29374312.010007367,0.7759490634327129,16.49791373299398,8.443060339509524,200.12309399259578,127.60839668944962,20237397.948656656,-8485442.120573074,-3365976.2116834223,4529.897720508508,1334.5493837445863,193.98708541718187,-38.79186837411649,-8.736997342513968,15823360.658822192,15822868.976429582,5200.0
3900.0,65.0,coast,0,29374226.03091697,0.7759482354073366,16.497942985994552,8.442995887305576,200.12312310758654,128.0799337401601,20507871.618264996,-8404819.787214486,-3354118.5724961106,4486.005370906864,1352.745213638269,201.22844105067435,-38.57996513211168,-8.621808231130315,16038045.574741825,16037566.666646816,5200.0
3960.0,66.0,coast,0,29374143.568592407,0.7759474408700969,16.497971183822358,8.442934880807794,200.12314948839213,128.54255186946816,20775732.11150508,-8323126.369255372,-3341833.3946298803,4442.788955101846,1370.257270474475,208.23998557942883,-38.377084915505236,-8.50826461456017,16251363.746782234,16250897.26995651,5200.0
4020.0,67.0,coast,0,29374064.43585656,0.775946678066944,16.497998372087114,8.442877108496038,200.12317333174934,128.9965561022863,21041019.46985674,-8240401.997860246,-3329134.1819363153,4400.231404790816,1387.115118789329,215.03112824944745,-38.182910806127865,-8.3963288852042,16463327.048422042,16462872.670601238,5200.0
4080.0,68.0,coast,0,29373988.457658164,0.7759459453556717,16.498024594108404,8.442822373832426,200.12319481925118,129.44223720505164,21303772.72560246,-8156685.078926496,-3316033.888611859,4358.316146791053,1403.3467208726092,221.61078697725335,-37.99714104770965,-8.285964270619983,16673947.326638767,16673504.725948032,5200.0
4140.0,69.0,coast,0,29373915.470153734,0.7759452411975825,16.49804989103947,8.442770494056079,200.12321411863346,129.87987251869248,21564029.93124228,-8072012.3860749,-3302544.947742729,4317.027093153361,1418.9785402392508,227.98741912560732,-37.819488142450496,-8.177134842471947,16883236.38637658,16882805.25096348,5200.0
4200.0,70.0,coast,0,29373845.319868546,0.775944564149858,16.498074301984772,8.442721299085962,200.12323138494082,130.3097267339781,21821828.188291848,-7986419.147665749,-3288679.2980708745,4276.348630521396,1434.0356374157584,234.16905005760154,-37.649678011109984,-8.069805520503742,17091205.976859935,17090786.004551012,5200.0
4260.0,71.0,coast,0,29373777.862928856,0.775943912858572,16.49809786411112,8.44267463052118,200.12324676158536,130.73205261380664,22077203.675424155,-7899939.128282232,-3274448.4091088157,4236.26560892294,1448.5417586801086,240.1632996484136,-37.48744921153278,-7.963942072310244,17297867.77960642,17297458.67755495,5200.0
4320.0,72.0,coast,0,29373712.964359395,0.7759432860522807,16.498120612753134,8.44263034072922,200.12326038130783,131.147091666584,22330191.675925706,-7812604.705086156,-3259863.304720922,4196.763330150261,1462.519418335702,245.977406918239,-37.33255221097471,-7.85951110957955,17503233.397898592,17502834.88225684,5200.0
4380.0,73.0,coast,0,29373650.497438762,0.77594268253614,16.498142581512738,8.44258829201367,200.12327236705153,131.5550747744857,22580826.60444652,-7724446.939417895,-3244934.5852793134,4157.827535861756,1475.9899750475374,251.61825293562737,-37.18474870800503,-7.756480081382808,17707314.34760895,17706926.143207993,5200.0
4440.0,74.0,coast,0,29373590.343108594,0.7759421011865012,16.498163802353382,8.44254835585379,200.12328283275755,131.95622278006468,22829142.03303072,-7635495.6439821655,-3229672.4484940167,4119.444395515877,1488.9737027214812,257.0923821274871,-37.04381100012702,-7.654817265010101,17910122.049218424,17909743.889258895,5200.0
4500.0,75.0,coast,0,29373532.389430545,0.7759415409459404,16.498184305688675,8.442510412209101,200.12329188408935,132.35074703437218,23075170.71642048,-7545779.445933696,-3214086.709009175,4081.6004942301074,1501.489856364748,262.4060221202659,-36.909521393593934,-7.554491754781509,18111667.820906904,18111299.446660556,5200.0
4560.0,76.0,coast,0,29373476.531087194,0.775941000818683,16.49820412046657,8.442474348882929,200.12329961909245,132.73884990948793,23318944.616631202,-7455325.846151754,-3198186.8168499866,4044.2828206422732,1513.5567333270503,267.565102226143,-36.78167165219989,-7.455473449202979,18311962.87260416,18311604.033126075,5200.0
4620.0,77.0,coast,0,29373422.668923058,0.7759404798663895,16.498223274248254,8.442440060939317,200.12330612879708,133.12072527811478,23560494.926800113,-7364161.274969597,-3181981.8747984897,4007.4787548381937,1525.191730286891,272.5752706783801,-36.660062482098596,-7.3577330367848415,18511018.300901152,18510668.75275235,5200.0
4680.0,78.0,coast,0,29373370.709521655,0.7759399772042705,16.49824179328298,8.442407450168458,200.12331149776801,133.49655896266827,23799852.094313826,-7272311.144603993,-3165480.6547703524,3971.1760563983526,1536.411396315804,277.44191071117535,-36.544503049952,-7.261241980796376,18708845.08473173,18708504.591711964,5200.0
4740.0,79.0,coast,0,29373320.564815797,0.7759394919974995,16.498259702578352,8.442376424596166,200.12331580460713,133.86652915609298,24037045.84322337,-7179799.898510873,-3148691.613259329,3935.3628526066245,1547.2314823246509,282.1701555713627,-36.43481053193619,-7.165972503190947,18905454.081744418,18905122.41463487,5200.0
4800.0,80.0,coast,0,29373272.151728142,0.7759390234579003,16.498277025966775,8.442346898033389,200.12331912241302,134.23080681645314,24272105.19595752,-7086651.057875744,-3131622.9059110433,3900.0276268558505,1557.6669871700615,286.76490254202446,-36.33080969133749,-7.0718975679028455,19100856.02529178,19100532.96160744,5200.0
4860.0,81.0,coast,0,29373225.391839158,0.7759385708408884,16.498293786167938,8.442318789662158,200.12332151920182,134.58955603717914,24505058.49434704,-6992887.265431474,-3114282.401283146,3865.159207278053,1567.7322006755057,291.2308260514609,-36.23233248265714,-6.978990863687938,19295061.52197258,19294746.845723942,5200.0
4920.0,82.0,coast,0,29373180.211080506,0.7759381334426355,16.49831000484791,8.442292023654709,200.1233230582924,134.94293439469968,24735933.41997406,-6898530.326781519,-3096677.693844671,3830.7467556211172,1577.4407438000505,295.5723899349344,-36.139217680313465,-6.887226786655015,19488081.049668323,19487774.55113213,5200.0
4980.0,83.0,coast,0,29373136.539451305,0.7759377105974513,16.498325702674677,8.44226652882289,200.12332379865973,135.29109327505225,24964757.013861876,-6803601.249393192,-3078816.1162635465,3796.7797563886934,1586.8056061683915,299.79385891111014,-36.05131053018442,-6.796580422613015,19679924.956021648,19679626.43152046,5200.0
5040.0,84.0,coast,0,29373094.31075578,0.7759373016753525,16.49834089937065,8.44224223829515,200.12332379525904,135.6341781809361,25191555.695521373,-6708120.279413361,-3060704.7510276404,3763.2480062558197,1595.8391811580418,303.8993093301113,-35.96846242237393,-6.707027529340344,19870603.457309585,19870312.70899973,5200.0
5100.0,85.0,coast,0,29373053.46235989,0.7759369060798108,16.498355613762012,8.44221908921871,200.12332309932347,135.97232902056132,25416355.281370852,-6612106.936447663,-3042350.4414414577,3730.141603769088,1604.5532987234585,307.8926392455368,-35.890530583714394,-6.618544518866245,20060126.637668967,20059843.473336734,5200.0
5160.0,86.0,coast,0,29373013.934966184,0.775936523245663,16.498369863825356,8.442197022484828,200.12332175863702,136.30568037953716,25639181.002546597,-6515580.046434009,-3023759.802037581,3697.4509393371695,1612.9592561222253,311.77757785862127,-35.817377788633706,-6.531108439839869,20248504.44863602,20248228.681501683,5200.0
5220.0,87.0,coast,0,29372975.672404513,0.7759361526371715,16.498383666731655,8.442175982475028,200.12331981778655,136.63436177695155,25860057.52212163,-6418557.772731623,-3004939.2284391806,3665.166685514918,1621.0678466950494,315.55769437891087,-35.74887208712386,-6.444696960050584,20435746.70896558,20435478.157495,5200.0
5280.0,88.0,coast,0,29372938.621438142,0.7759357937462202,16.498397038887717,8.442155916826682,200.12331731839288,136.95849790670303,26079008.95175039,-6321057.645538144,-2985894.906707357,3633.2797875821234,1628.889386839151,319.23640634234613,-35.68488654864399,-6.359288349152295,20621863.104699053,20621601.59242259,5200.0
5340.0,89.0,coast,0,29372902.73158322,0.7759354460906386,16.498409995975166,8.442136776216248,200.12331429932323,137.27820886506726,26296058.86775693,-6223096.589739304,-2966632.8222047286,3601.7814544161974,1636.4337413035132,322.81698742446275,-35.62529902088173,-6.274861461635481,20806863.1894531,20806608.54479153,5200.0
5400.0,90.0,coast,0,29372867.954941392,0.7759351092126402,16.49842255298757,8.442118514158638,200.12331079688826,137.59361036540525,26511230.32668427,-6124690.95128823,-2947158.7680044887,3570.663149656605,1643.7103469243093,326.3025747835091,-35.56999190237755,-6.19139572008264,20990756.384904064,20990508.441001274,5200.0
5460.0,91.0,coast,0,29372834.2460437,0.7759347826773716,16.498434724265024,8.4421010868215,200.12330684502237,137.904813940855,26724545.880322255,-6025856.522204685,-2927478.352872182,3539.9165831576056,1650.7282349095572,329.69617596561045,-35.51885192809263,-6.108871098736023,21173551.98144537,21173310.57600745,5200.0
5520.0,92.0,coast,0,29372801.561705504,0.775934466071558,16.49844652352714,8.442084452853074,200.12330247545103,138.21192713578418,26936027.590231154,-5926608.564278208,-2907597.008845548,3509.5337027249016,1657.4960517735744,333.0006754016704,-35.47176996706861,-6.027268107400625,21355259.13899743,21355024.1141381,5200.0
5580.0,93.0,coast,0,29372769.860891204,0.7759341590022403,16.498457963903945,8.442068573222642,200.1232977178443,138.51505368672528,27145697.041777812,-5826961.8315533595,-2887519.998436118,3479.5066861309715,1664.022079014053,336.2188405234565,-35.42864083139156,-5.9465677757002995,21535886.88795188,21535658.090043798,5200.0
5640.0,94.0,coast,0,29372739.104588196,0.7759338610955987,16.49846905796533,8.442053411072447,200.12329259995977,138.8142936934632,27353575.35770095,-5726930.591669901,-2867252.421474622,3449.8279334032413,1670.3142516174669,339.35332752426444,-35.38936309572986,-5.866751637700486,21715444.13023331,21715221.409765147,5200.0
5700.0,95.0,coast,0,29372709.255689267,0.7759335719958536,16.4984798177486,8.442038931580234,200.12328714777374,139.10974378089574,27559683.211221814,-5626528.646125806,-2846799.221620835,3420.4900593787347,1676.3801754720314,342.4066867876668,-35.35383892676873,-5.787801716907335,21893939.640463706,21893722.851902716,5200.0
5760.0,96.0,coast,0,29372680.278882913,0.7759332913642369,16.498490254784702,8.442025101831508,200.12328138560306,139.40149725224347,27764040.83871586,-5525769.349526417,-2826165.1925571007,3391.4858865184847,1682.2271437614547,345.38136800612085,-35.321973921913894,-5.70970051164973,22071382.06721608,22071171.068875972,5200.0
5820.0,97.0,coast,0,29372652.14055075,0.7759330188780345,16.49850038012284,8.442011890700842,200.12327533621772,139.6896442341463,27966668.051960994,-5424665.627878861,-2805354.983883537,3362.8084379746874,1687.8621524072641,348.2797250096161,-35.29367695668071,-5.632430980848015,22247779.93434521,22247574.588259038,5200.0
5880.0,98.0,coast,0,29372624.808671728,0.7759327542296868,16.498510204353913,8.441999268741442,200.12326902094503,139.974271814144,28167584.249977205,-5323229.995986862,-2784373.1067317533,3334.4509309034142,1693.2919146224572,351.1040203230766,-35.268860040227594,-5.555976530170926,22423141.64238449,22422941.814182416,5200.0
5940.0,99.0,coast,0,29372598.252732612,0.7759324971259488,16.498519737632506,8.441987208082354,200.12326245976644,140.25546417100483,28366808.43047215,-5221474.573997559,-2763223.939112817,3306.406770015561,1698.5228746346152,353.8564294698867,-35.247438178529706,-5.480320998580136,22597475.469999142,22597281.02879085,5200.0
6000.0,100.0,coast,0,29372572.443644125,0.7759322472871042,16.498528989697878,8.44197568233275,200.12325567140695,140.5333026983344,28564359.200906765,-5119411.1031484725,-2741911.7310142247,3278.6695413586626,1703.5612206323767,356.53904503766444,-35.22932924472536,-5.40544864526033,22770789.57548683,22770600.39374841,5200.0
6060.0,101.0,coast,0,29372547.353662476,0.7759320044462278,16.49853796989367,8.441964666492733,200.12324867341835,140.80786612186674,28760254.789194524,-5017050.960759738,-2720440.6092596804,3251.2330063221866,1708.4128969852643,359.1538805212656,-35.21445385619822,-5.331344136931147,22943091.998317882,22942907.951782964,5200.0
6120.0,102.0,coast,0,29372522.956315845,0.7759317683484938,16.49854668718658,8.44195413687016,200.12324148225616,141.07923061081283,28954513.054047532,-4914405.174513773,-2698814.5821446227,3224.091095858972,1713.083615783266,361.7028739569428,-35.20273525799061,-5.25799253553629,23114390.66070772,23114211.628262762,5200.0
6180.0,103.0,coast,0,29372499.22633554,0.7759315387505291,16.498555150184178,8.441944071003062,200.12323411335143,141.3474698836163,29147151.494982213,-4811484.436061889,-2677037.5438596476,3197.237904915528,1717.578867739267,364.1878913606159,-35.19409921216848,-5.185379286304082,23284693.369215377,23284519.232798796,5200.0
6240.0,104.0,coast,0,29372476.13959137,0.7759313154198042,16.498563367151537,8.441934447587244,200.12322658117722,141.61265530844264,29338187.261996903,-4708299.113994877,-2655113.278713203,3170.6676870640167,1721.9039324943778,366.61072998230486,-35.188473892786334,-5.1134902061729735,23454007.81636197,23453838.460867148,5200.0
6300.0,105.0,coast,0,29372453.673030887,0.7759310981340615,16.498571346027234,8.441925246408607,200.12321889931022,141.87485599870706,29527637.164933216,-4604859.26621223,-2633045.4651642526,3144.374849328872,1726.0638883633872,368.97312138795337,-35.18578978612257,-5.042311472574853,23622341.582264274,23622176.895446084,5200.0
6360.0,106.0,coast,0,29372431.80462271,0.7759308866807798,16.49857909443828,8.441916448279972,200.12321108048877,142.13413890392573,29715517.682532713,-4501174.65172258,-2610837.679674944,3118.3539472011435,1730.0636215549866,371.27673437909885,-35.18597959587828,-4.971829612568532,23789702.13627857,23789542.008663423,5200.0
6420.0,107.0,coast,0,29372410.513302818,0.77593068085667,16.49858661971451,8.441908034981974,200.12320313666586,142.39056889615645,29901844.971199848,-4397254.741905854,-2588493.400392717,3092.599679833795,1733.9078348990088,373.52317776013837,-35.188978153052716,-4.902031492315379,23956096.838650625,23955941.163449798,5200.0
6480.0,108.0,coast,0,29372389.77892449,0.7759304804671997,16.498593928902036,8.441899989207801,200.12319507905946,142.6442088522785,30086634.87348193,-4293108.731265834,-2566016.0106707187,3067.1068854113832,1737.6010561107078,375.71400296228285,-35.194722330227165,-4.832904306888743,24121532.94216816,24121381.615194365,5200.0
6540.0,109.0,coast,0,29372369.582210947,0.7759302853261473,16.498601028776097,8.441892294511431,200.1231869181984,142.89511973234374,30269902.92627632,-4188745.5477000494,-2543408.8024348663,3041.8705366877,1741.1476456200692,377.85070653268417,-35.20315096000698,-4.764435570408657,24286017.593812507,24285870.513399445,5200.0
6600.0,110.0,coast,0,29372349.904710937,0.7759300952551818,16.498607925853197,8.441884935259198,200.12317866396612,143.14336065421864,30451664.36877477,-4084173.8623122936,-2520674.979405408,3016.885736685138,1744.5518039922454,379.93473249665743,-35.21420475738677,-4.696613106493126,24449557.836406335,24449414.903331246,5200.0
6660.0,111.0,coast,0,29372330.728756897,0.7759299100834683,16.49861462640272,8.441877896584408,200.12317032564076,143.38898896472026,30631934.150154438,-3979402.0987915727,-2497817.6601803745,2992.1477145497497,1747.817578963456,381.9674746003984,-35.227826245819585,-4.629425039017242,24612160.6102551,24612021.727664046,5200.0
6720.0,112.0,coast,0,29372312.037425518,0.7759297296472935,16.49862113645781,8.441871164344771,200.12316191193275,143.63206030743922,30810726.9370247,-3874438.4423798653,-2474839.8811878725,2967.6518215561323,1750.948872115073,383.95027844111235,-35.24395968678476,-4.562859783171344,24773832.75477958,24773697.828115508,5200.0
6780.0,113.0,coast,0,29372293.81450071,0.775929553789714,16.498627461825848,8.441864725082544,200.12315343102003,143.87262868742863,30988057.120638654,-3769290.8484497573,-2451744.5995137915,2943.39352725648,1753.9494452071135,385.8844434910229,-35.26255101266102,-4.4969060368094524,24934581.01013776,24934449.947071068,5200.0
6840.0,114.0,coast,0,29372276.044438485,0.775929382360226,16.498633608098306,8.441858565987044,200.1231448905808,144.11074653292792,31163938.823877696,-3663967.050711784,-2428534.695611096,2919.368415768317,1756.8229261909587,387.7712250213114,-35.28354776272522,-4.4315527720792804,25094412.018833887,25094284.729195558,5200.0
